timestamp,project_name,run_id,duration,emissions,emissions_rate,cpu_power,gpu_power,ram_power,cpu_energy,gpu_energy,ram_energy,energy_consumed,country_name,country_iso_code,region,cloud_provider,cloud_region,os,python_version,cpu_count,cpu_model,gpu_count,gpu_model,longitude,latitude,ram_total_size,tracking_mode,on_cloud
2022-11-30T09:46:47,emissions_app_reboot0,5ead84f7-b2d9-4c69-8a45-768efe91cabe,0.0006830692291259,1.4684056573443943e-09,0.0021497171805313,42.5,0.0,3.0,6.693270471360949e-09,0,3.325939178466797e-10,7.025864389207629e-09,United Kingdom,GBR,england,,,macOS-12.6-arm64-arm-64bit,3.10.8,8,Apple M2,,,-1.5897,53.7591,8.0,machine,N
2022-11-30T09:46:49,emissions_app_reboot0,d1e43220-4277-491a-a642-2b6cd895e8ea,0.000770092010498,1.691191891829172e-09,0.0021960906862745,42.5,0.0,3.0,7.70936409632365e-09,0,3.8246313730875647e-10,8.091827233632406e-09,United Kingdom,GBR,england,,,macOS-12.6-arm64-arm-64bit,3.10.8,8,Apple M2,,,-1.5897,53.7591,8.0,machine,N
2022-11-30T09:46:50,emissions_app_reboot0,ac393955-ab59-4dc3-bfcd-773d71a68d60,0.0006880760192871,1.479776468541887e-09,0.0021506002637252,42.5,0.0,3.0,6.74111975563897e-09,0,3.391504287719727e-10,7.080270184410943e-09,United Kingdom,GBR,england,,,macOS-12.6-arm64-arm-64bit,3.10.8,8,Apple M2,,,-1.5897,53.7591,8.0,machine,N
2022-11-30T09:46:51,emissions_app_reboot0,2a1f11c6-2b92-4249-92a8-01bfd0f3ba5c,0.0008268356323242,1.765237119462755e-09,0.0021349311162373,42.5,0.0,3.0,8.083714379204644e-09,0,3.62396240234375e-10,8.446110619439021e-09,United Kingdom,GBR,england,,,macOS-12.6-arm64-arm-64bit,3.10.8,8,Apple M2,,,-1.5897,53.7591,8.0,machine,N
2022-11-30T09:46:53,emissions_app_reboot0,2211c36d-4ae7-42ae-b912-fa7e6a7bb1a2,0.000756025314331,1.6583874821662903e-09,0.0021935607852412,42.5,0.0,3.0,7.557372252146404e-09,0,3.77496083577474e-10,7.934868335723878e-09,United Kingdom,GBR,england,,,macOS-12.6-arm64-arm-64bit,3.10.8,8,Apple M2,,,-1.5897,53.7591,8.0,machine,N
2022-11-30T09:46:54,emissions_app_reboot0,cceb875d-198f-400f-a448-aacb92d38039,0.0006968975067138,1.511265933513641e-09,0.0021685626924392,42.5,0.0,3.0,6.8818529446919765e-09,0,3.490845362345378e-10,7.230937480926514e-09,United Kingdom,GBR,england,,,macOS-12.6-arm64-arm-64bit,3.10.8,8,Apple M2,,,-1.5897,53.7591,8.0,machine,N
2022-11-30T09:46:56,emissions_app_reboot0,0a2bd917-bc5a-474e-a36d-2722612a8091,0.0006771087646484,1.455270051956177e-09,0.002149241197183,42.5,0.0,3.0,6.636977195739747e-09,0,3.2603740692138667e-10,6.963014602661134e-09,United Kingdom,GBR,england,,,macOS-12.6-arm64-arm-64bit,3.10.8,8,Apple M2,,,-1.5897,53.7591,8.0,machine,N
2022-11-30T09:46:57,emissions_app_reboot0,948a1ec0-1bc8-470b-96de-b2159e0e7328,0.0007169246673583,1.5548667311668395e-09,0.0021688007149983,42.5,0.0,3.0,7.084508736928305e-09,0,3.5504500071207676e-10,7.439553737640381e-09,United Kingdom,GBR,england,,,macOS-12.6-arm64-arm-64bit,3.10.8,8,Apple M2,,,-1.5897,53.7591,8.0,machine,N
2022-11-30T09:46:59,emissions_app_reboot0,1991839f-f93f-4e56-aae1-dfabddcc96a5,0.0007581710815429,1.5329556001557243e-09,0.0020219125174703,42.5,0.0,3.0,6.988810168372261e-09,0,3.4590562184651686e-10,7.334715790218777e-09,United Kingdom,GBR,england,,,macOS-12.6-arm64-arm-64bit,3.10.8,8,Apple M2,,,-1.5897,53.7591,8.0,machine,N
2022-11-30T09:47:00,emissions_app_reboot0,68cf9013-2d37-4363-b5ce-17bd6392304a,0.0009312629699707,1.938027772638533e-09,0.002081074664334,42.5,0.0,3.0,8.880264229244657e-09,0,3.925959269205729e-10,9.272860156165233e-09,United Kingdom,GBR,england,,,macOS-12.6-arm64-arm-64bit,3.10.8,8,Apple M2,,,-1.5897,53.7591,8.0,machine,N
2022-11-30T09:47:01,emissions_app_reboot0,0ef4355b-37f7-4801-8ef3-d75884ca3e99,0.0007171630859375,1.5740026368035211e-09,0.0021947624852245,42.5,0.0,3.0,7.1661339865790475e-09,0,3.6497910817464196e-10,7.531113094753689e-09,United Kingdom,GBR,england,,,macOS-12.6-arm64-arm-64bit,3.10.8,8,Apple M2,,,-1.5897,53.7591,8.0,machine,N
2022-11-30T09:47:03,emissions_app_reboot0,2b6de6d2-28e4-4716-a62f-337528442375,0.000748872756958,1.655113961961534e-09,0.0022101404365205,42.5,0.0,3.0,7.543298933241103e-09,0,3.7590662638346356e-10,7.919205559624566e-09,United Kingdom,GBR,england,,,macOS-12.6-arm64-arm-64bit,3.10.8,8,Apple M2,,,-1.5897,53.7591,8.0,machine,N
2022-11-30T09:47:07,emissions_app_reboot0,73a9d4c1-16ee-49ce-bfda-648931a0031a,0.0023698806762695,5.063187612427606e-09,0.0021364736474401,42.5,0.0,3.0,2.324349350399441e-08,0,9.822845458984376e-10,2.422577804989285e-08,United Kingdom,GBR,england,,,macOS-12.6-arm64-arm-64bit,3.10.8,8,Apple M2,,,-1.5897,53.7591,8.0,machine,N
2022-11-30T09:47:10,emissions_app_reboot0,74449bdc-6b75-4f49-a5ee-cccedddbea3e,0.0023932456970214,5.147544774744246e-09,0.0021508634826548,42.5,0.0,3.0,2.3623473114437527e-08,0,1.0059277216593423e-09,2.4629400836096872e-08,United Kingdom,GBR,england,,,macOS-12.6-arm64-arm-64bit,3.10.8,8,Apple M2,,,-1.5897,53.7591,8.0,machine,N
2022-11-30T09:47:11,emissions_app_reboot0,01d8710b-0d15-4fe8-b0d7-23f11bcf2afd,0.0006952285766601,1.499611371093326e-09,0.0021570047915714,42.5,0.0,3.0,6.836818324195015e-09,0,3.3835570017496745e-10,7.175174024369982e-09,United Kingdom,GBR,england,,,macOS-12.6-arm64-arm-64bit,3.10.8,8,Apple M2,,,-1.5897,53.7591,8.0,machine,N
2022-11-30T09:47:13,emissions_app_reboot0,8d466ac7-c295-4444-8984-4639093500f8,0.0008158683776855,1.7528351147969567e-09,0.0021484287940775,42.5,0.0,3.0,8.038679758707684e-09,0,3.480911254882813e-10,8.386770884195966e-09,United Kingdom,GBR,england,,,macOS-12.6-arm64-arm-64bit,3.10.8,8,Apple M2,,,-1.5897,53.7591,8.0,machine,N
2022-11-30T09:47:14,emissions_app_reboot0,a7211d72-0c50-4f18-bd89-f3813d692572,0.0007648468017578,1.5528458687994215e-09,0.0020302704610002,42.5,0.0,3.0,7.073250081804064e-09,0,3.5663445790608715e-10,7.429884539710151e-09,United Kingdom,GBR,england,,,macOS-12.6-arm64-arm-64bit,3.10.8,8,Apple M2,,,-1.5897,53.7591,8.0,machine,N
2022-11-30T09:47:16,emissions_app_reboot0,687a8b99-8ce5-4121-aa4a-e8dd20ba5957,0.0007932186126708,1.6116931041081743e-09,0.0020318397455164,42.5,0.0,3.0,7.3462724685668944e-09,0,3.6517779032389317e-10,7.711450258890788e-09,United Kingdom,GBR,england,,,macOS-12.6-arm64-arm-64bit,3.10.8,8,Apple M2,,,-1.5897,53.7591,8.0,machine,N
2022-11-30T09:47:17,emissions_app_reboot0,34dc167e-849d-4753-a7b0-d49ee215d88d,0.0007810592651367,1.7110960019959343e-09,0.0021907377306335,42.5,0.0,3.0,7.816321320003934e-09,0,3.707408905029297e-10,8.187062210506864e-09,United Kingdom,GBR,england,,,macOS-12.6-arm64-arm-64bit,3.10.8,8,Apple M2,,,-1.5897,53.7591,8.0,machine,N
2022-11-30T09:47:18,emissions_app_reboot0,b87b44dd-c55b-43fe-b0db-fed5343c005f,0.0007009506225585,1.5186919106377495e-09,0.0021666175359032,42.5,0.0,3.0,6.929702228969998e-09,0,3.36766242980957e-10,7.266468471950955e-09,United Kingdom,GBR,england,,,macOS-12.6-arm64-arm-64bit,3.10.8,8,Apple M2,,,-1.5897,53.7591,8.0,machine,N
2022-11-30T09:47:20,emissions_app_reboot0,9957f7b3-3c3d-419f-b23e-4cc807ab778b,0.0021710395812988,4.640758170021905e-09,0.002137574187959,42.5,0.0,3.0,2.1284487512376576e-08,0,9.200970331827799e-10,2.2204584545559355e-08,United Kingdom,GBR,england,,,macOS-12.6-arm64-arm-64bit,3.10.8,8,Apple M2,,,-1.5897,53.7591,8.0,machine,N
2022-11-30T09:47:21,emissions_app_reboot0,df219952-6c37-456f-9912-a321494acf37,0.000741958618164,1.618454688125186e-09,0.0021813274332333,42.5,0.0,3.0,7.377233770158556e-09,0,3.6656856536865225e-10,7.743802335527208e-09,United Kingdom,GBR,england,,,macOS-12.6-arm64-arm-64bit,3.10.8,8,Apple M2,,,-1.5897,53.7591,8.0,machine,N
2022-11-30T09:47:23,emissions_app_reboot0,b8bbc7d6-f3f7-42c1-b0aa-03f769d03176,0.0007197856903076,1.5354747573534646e-09,0.0021332387931986,42.5,0.0,3.0,7.0000688234965015e-09,0,3.4670035044352216e-10,7.346769173940022e-09,United Kingdom,GBR,england,,,macOS-12.6-arm64-arm-64bit,3.10.8,8,Apple M2,,,-1.5897,53.7591,8.0,machine,N
2022-11-30T09:47:25,emissions_app_reboot0,9b482a9b-2d70-473e-a734-0a6b57bb1a03,0.0023958683013916,4.7168727053536305e-09,0.0019687529162658,42.5,0.0,3.0,2.1554695235358344e-08,0,1.014073689778646e-09,2.2568768925136992e-08,United Kingdom,GBR,england,,,macOS-12.6-arm64-arm-64bit,3.10.8,8,Apple M2,,,-1.5897,53.7591,8.0,machine,N
2022-11-30T09:47:26,emissions_app_reboot0,4fa55f9b-aaf4-4255-92e5-fa5edfa3bd83,0.0007030963897705,1.516062021255493e-09,0.0021562648355374,42.5,0.0,3.0,6.907184918721517e-09,0,3.4670035044352216e-10,7.253885269165039e-09,United Kingdom,GBR,england,,,macOS-12.6-arm64-arm-64bit,3.10.8,8,Apple M2,,,-1.5897,53.7591,8.0,machine,N
2022-11-30T09:47:28,emissions_app_reboot0,6a600fd1-3428-4db9-bb1d-ae78df3d6e99,0.0010082721710205,2.218650811248356e-09,0.0022004483263708,42.5,0.0,3.0,1.0163750913408073e-08,0,4.51803207397461e-10,1.061555412080553e-08,United Kingdom,GBR,england,,,macOS-12.6-arm64-arm-64bit,3.10.8,8,Apple M2,,,-1.5897,53.7591,8.0,machine,N
2022-11-30T09:47:33,emissions_app_reboot0,dc2e1d78-a114-49f1-bb4a-384dedc17d4e,0.0026307106018066,5.3883042269282885e-09,0.0020482314638591,42.5,0.0,3.0,2.4754967954423694e-08,0,1.0263919830322267e-09,2.578135993745592e-08,United Kingdom,GBR,england,,,macOS-12.6-arm64-arm-64bit,3.10.8,8,Apple M2,,,-1.5897,53.7591,8.0,machine,N
2022-11-30T09:47:35,emissions_app_reboot0,cdf06d29-9543-496f-ad1d-c7b3d7d1c4d9,0.0022611618041992,4.852443503008948e-09,0.0021459956974319,42.5,0.0,3.0,2.2159847948286272e-08,0,1.057585080464681e-09,2.3217433028750963e-08,United Kingdom,GBR,england,,,macOS-12.6-arm64-arm-64bit,3.10.8,8,Apple M2,,,-1.5897,53.7591,8.0,machine,N
2022-11-30T09:47:36,emissions_app_reboot0,8e00ed71-daca-4c62-812c-05020bd113cc,0.0008139610290527,1.7300865716404383e-09,0.0021255152395365,42.5,0.0,3.0,7.95705450905694e-09,0,3.208716710408529e-10,8.277926180097792e-09,United Kingdom,GBR,england,,,macOS-12.6-arm64-arm-64bit,3.10.8,8,Apple M2,,,-1.5897,53.7591,8.0,machine,N
2022-11-30T09:47:38,emissions_app_reboot0,a8170692-7d22-412a-8cf8-b092d65e6742,0.0008313655853271,1.7887538671493531e-09,0.0021515851735015,42.5,0.0,3.0,8.20755958557129e-09,0,3.5107135772705075e-10,8.558630943298341e-09,United Kingdom,GBR,england,,,macOS-12.6-arm64-arm-64bit,3.10.8,8,Apple M2,,,-1.5897,53.7591,8.0,machine,N
2022-11-30T09:47:39,emissions_app_reboot0,e2850313-be45-4a04-a06a-e3229dca80c1,0.0008580684661865,1.740080151293013e-09,0.0020279036229199,42.5,0.0,3.0,7.968313164181181e-09,0,3.5742918650309245e-10,8.325742350684273e-09,United Kingdom,GBR,england,,,macOS-12.6-arm64-arm-64bit,3.10.8,8,Apple M2,,,-1.5897,53.7591,8.0,machine,N
2022-11-30T09:47:41,emissions_app_reboot0,679a358f-6eed-4233-9b01-927f0f856b21,0.0007491111755371,1.653093099594116e-09,0.0022067393380012,42.5,0.0,3.0,7.532040278116861e-09,0,3.77496083577474e-10,7.909536361694335e-09,United Kingdom,GBR,england,,,macOS-12.6-arm64-arm-64bit,3.10.8,8,Apple M2,,,-1.5897,53.7591,8.0,machine,N
2022-11-30T09:47:42,emissions_app_reboot0,2e0d0d09-3a91-458c-93ef-40c974917557,0.0022568702697753,4.7399880488713585e-09,0.0021002483449538,42.5,0.0,3.0,2.176860968271892e-08,0,9.107589721679688e-10,2.2679368654886884e-08,United Kingdom,GBR,england,,,macOS-12.6-arm64-arm-64bit,3.10.8,8,Apple M2,,,-1.5897,53.7591,8.0,machine,N
2022-11-30T09:47:44,emissions_app_reboot0,dca78493-d3c2-46ae-9d1b-0ee096d1cb35,0.0008418560028076,1.827918456660377e-09,0.0021712958636206,42.5,0.0,3.0,8.379254076215957e-09,0,3.6676724751790366e-10,8.746021323733861e-09,United Kingdom,GBR,england,,,macOS-12.6-arm64-arm-64bit,3.10.8,8,Apple M2,,,-1.5897,53.7591,8.0,machine,N
2022-11-30T09:47:45,emissions_app_reboot0,e5ed155c-e036-4560-9236-93a156cb6420,0.0006780624389648,1.4565434720781116e-09,0.0021480963822472,42.5,0.0,3.0,6.648235850863987e-09,0,3.208716710408529e-10,6.969107521904841e-09,United Kingdom,GBR,england,,,macOS-12.6-arm64-arm-64bit,3.10.8,8,Apple M2,,,-1.5897,53.7591,8.0,machine,N
2022-11-30T09:47:47,emissions_app_reboot0,c3a91666-bd48-452b-b6d9-c2130d35ef7d,0.0006639957427978,1.4334904154141746e-09,0.0021588849491322,42.5,0.0,3.0,6.5272053082784025e-09,0,3.316005071004232e-10,6.858805815378826e-09,United Kingdom,GBR,england,,,macOS-12.6-arm64-arm-64bit,3.10.8,8,Apple M2,,,-1.5897,53.7591,8.0,machine,N
2022-11-30T09:47:48,emissions_app_reboot0,1bc82b4e-1b0e-4dbf-806e-b491e7f97f87,0.0006911754608154,1.481555104255676e-09,0.0021435296654018,42.5,0.0,3.0,6.755193074544271e-09,0,3.3358732859293624e-10,7.0887804031372075e-09,United Kingdom,GBR,england,,,macOS-12.6-arm64-arm-64bit,3.10.8,8,Apple M2,,,-1.5897,53.7591,8.0,machine,N
2022-11-30T09:47:50,emissions_app_reboot0,9bfe0484-78ed-4a69-853b-fd0a5c8c0061,0.0007569789886474,1.6140115592214795e-09,0.0021321748468941,42.5,0.0,3.0,7.394121752844917e-09,0,3.2842159271240235e-10,7.722543345557319e-09,United Kingdom,GBR,england,,,macOS-12.6-arm64-arm-64bit,3.10.8,8,Apple M2,,,-1.5897,53.7591,8.0,machine,N
2022-11-30T09:47:51,emissions_app_reboot0,bf8cb226-30d8-4886-af04-66e1d0cbda42,0.0008220672607421,1.581483980019887e-09,0.0019237890322892,42.5,0.0,3.0,7.202724615732829e-09,0,3.6418437957763667e-10,7.566908995310465e-09,United Kingdom,GBR,england,,,macOS-12.6-arm64-arm-64bit,3.10.8,8,Apple M2,,,-1.5897,53.7591,8.0,machine,N
2022-11-30T09:47:52,emissions_app_reboot0,c26cce0b-433e-4565-9acc-72f33a229e7e,0.0007352828979492,1.6143091519673663e-09,0.0021954939472546,42.5,0.0,3.0,7.3462724685668944e-09,0,3.7769476572672516e-10,7.723967234293619e-09,United Kingdom,GBR,england,,,macOS-12.6-arm64-arm-64bit,3.10.8,8,Apple M2,,,-1.5897,53.7591,8.0,machine,N
2022-11-30T09:47:54,emissions_app_reboot0,793750d5-04a6-4de9-8858-5184516050ab,0.0010750293731689,2.493785685963101e-09,0.0023197372538872,42.5,0.0,3.0,1.1309319072299534e-08,0,6.2266985575358e-10,1.1931988928053114e-08,United Kingdom,GBR,england,,,macOS-12.6-arm64-arm-64bit,3.10.8,8,Apple M2,,,-1.5897,53.7591,8.0,machine,N
2022-11-30T09:47:58,emissions_app_reboot0,b35d95dd-8e7e-4570-8db6-013f32aa4f7d,0.0023329257965087,5.025144186284807e-09,0.0021540094390507,42.5,0.0,3.0,2.297047111723158e-08,0,1.0732809702555339e-09,2.4043752087487115e-08,United Kingdom,GBR,england,,,macOS-12.6-arm64-arm-64bit,3.10.8,8,Apple M2,,,-1.5897,53.7591,8.0,machine,N
2022-11-30T09:48:01,emissions_app_reboot0,8b26ca2e-2382-4297-9d4e-e2605939b17f,0.0025942325592041,4.953555828995174e-09,0.0019094494097764,42.5,0.0,3.0,2.2632711463504372e-08,0,1.068512598673502e-09,2.3701224062177883e-08,United Kingdom,GBR,england,,,macOS-12.6-arm64-arm-64bit,3.10.8,8,Apple M2,,,-1.5897,53.7591,8.0,machine,N
2022-11-30T09:48:02,emissions_app_reboot0,2a98ed66-d3df-4500-984f-3f7e5802d0b1,0.000788927078247,1.597415573067135e-09,0.0020247949615526,42.5,0.0,3.0,7.281535201602512e-09,0,3.616015116373698e-10,7.643136713239883e-09,United Kingdom,GBR,england,,,macOS-12.6-arm64-arm-64bit,3.10.8,8,Apple M2,,,-1.5897,53.7591,8.0,machine,N
2022-11-30T09:48:04,emissions_app_reboot0,5f8a30d8-04d5-48ef-8f4a-5a78ed3d8d4e,0.0009341239929199,1.5625903010368347e-09,0.0016727868172537,42.5,0.0,3.0,7.118284702301025e-09,0,3.582239151000977e-10,7.476508617401124e-09,United Kingdom,GBR,england,,,macOS-12.6-arm64-arm-64bit,3.10.8,8,Apple M2,,,-1.5897,53.7591,8.0,machine,N
2022-11-30T09:48:05,emissions_app_reboot0,34951176-87cd-4e2e-bce9-450e9ab818e7,0.0007212162017822,1.5656700399186875e-09,0.0021708747474747,42.5,0.0,3.0,7.121099366082085e-09,0,3.7014484405517564e-10,7.491244210137261e-09,United Kingdom,GBR,england,,,macOS-12.6-arm64-arm-64bit,3.10.8,8,Apple M2,,,-1.5897,53.7591,8.0,machine,N
2022-11-30T09:48:07,emissions_app_reboot0,ad71ec4f-5e0d-4255-992d-cc4b07d2625f,0.0006690025329589,1.439061628447638e-09,0.0021510555753543,42.5,0.0,3.0,6.563795937432184e-09,0,3.216663996378581e-10,6.885462337070041e-09,United Kingdom,GBR,england,,,macOS-12.6-arm64-arm-64bit,3.10.8,8,Apple M2,,,-1.5897,53.7591,8.0,machine,N
2022-11-30T09:48:08,emissions_app_reboot0,047ccc42-c0aa-47a3-9b11-d5f238e13178,0.0008490085601806,1.8618025051222902e-09,0.0021929137024556,42.5,0.0,3.0,8.548133903079563e-09,0,3.600120544433593e-10,8.908145957522922e-09,United Kingdom,GBR,england,,,macOS-12.6-arm64-arm-64bit,3.10.8,8,Apple M2,,,-1.5897,53.7591,8.0,machine,N
2022-11-30T09:48:09,emissions_app_reboot0,8f125339-53b1-4453-b2f1-a6e1bb4da2f1,0.0007858276367187,1.7091097434361775e-09,0.0021749168183656,42.5,0.0,3.0,7.836023966471355e-09,0,3.4153461456298827e-10,8.177558581034344e-09,United Kingdom,GBR,england,,,macOS-12.6-arm64-arm-64bit,3.10.8,8,Apple M2,,,-1.5897,53.7591,8.0,machine,N
2022-11-30T09:48:11,emissions_app_reboot0,15fb78c1-4b87-46cb-9ca3-a91024cd0cfc,0.000795841217041,1.7265362209743923e-09,0.0021694481059849,42.5,0.0,3.0,7.931722535027399e-09,0,3.2921632130940755e-10,8.260938856336806e-09,United Kingdom,GBR,england,,,macOS-12.6-arm64-arm-64bit,3.10.8,8,Apple M2,,,-1.5897,53.7591,8.0,machine,N
2022-11-30T09:48:12,emissions_app_reboot0,a734c493-6805-4c49-8d7d-1b9125ad546a,0.0008072853088378,1.4884758657879302e-09,0.0018438039804423,42.5,0.0,3.0,6.800227695041233e-09,0,3.216663996378581e-10,7.12189409467909e-09,United Kingdom,GBR,england,,,macOS-12.6-arm64-arm-64bit,3.10.8,8,Apple M2,,,-1.5897,53.7591,8.0,machine,N
2022-11-30T09:48:14,emissions_app_reboot0,54f95187-5fd7-4e27-aa43-5f2255110b1d,0.0006940364837646,1.4949052532513936e-09,0.0021539289190427,42.5,0.0,3.0,6.814301013946534e-09,0,3.3835570017496745e-10,7.152656714121501e-09,United Kingdom,GBR,england,,,macOS-12.6-arm64-arm-64bit,3.10.8,8,Apple M2,,,-1.5897,53.7591,8.0,machine,N
2022-11-30T09:48:15,emissions_app_reboot0,a4613ab0-0909-45b2-902a-6d131e17df79,0.0007319450378417,1.598993506696489e-09,0.002184581387984,42.5,0.0,3.0,7.281535201602512e-09,0,3.691514333089192e-10,7.650686634911432e-09,United Kingdom,GBR,england,,,macOS-12.6-arm64-arm-64bit,3.10.8,8,Apple M2,,,-1.5897,53.7591,8.0,machine,N
2022-11-30T09:48:17,emissions_app_reboot0,b94d2e54-87cb-407e-ba47-e3d4a236fbdb,0.0007052421569824,1.496427820788489e-09,0.0021218638250319,42.5,0.0,3.0,6.825559669070774e-09,0,3.3438205718994143e-10,7.159941726260716e-09,United Kingdom,GBR,england,,,macOS-12.6-arm64-arm-64bit,3.10.8,8,Apple M2,,,-1.5897,53.7591,8.0,machine,N
2022-11-30T09:48:18,emissions_app_reboot0,be2ce2d1-5f0e-4ad8-8b37-dcbe1881c86e,0.000741958618164,1.599208050303989e-09,0.0021553871215367,42.5,0.0,3.0,7.284349865383571e-09,0,3.6736329396565754e-10,7.65171315934923e-09,United Kingdom,GBR,england,,,macOS-12.6-arm64-arm-64bit,3.10.8,8,Apple M2,,,-1.5897,53.7591,8.0,machine,N
2022-11-30T09:48:19,emissions_app_reboot0,80d682af-c045-402a-ae2c-58687bd63635,0.0008220672607421,1.615748670366075e-09,0.001965470159835,42.5,0.0,3.0,7.357531123691136e-09,0,3.7332375844319647e-10,7.730854882134333e-09,United Kingdom,GBR,england,,,macOS-12.6-arm64-arm-64bit,3.10.8,8,Apple M2,,,-1.5897,53.7591,8.0,machine,N
2022-11-30T09:48:24,emissions_app_reboot0,904ec508-38c9-4f30-b1df-109d9a4e2422,0.0026030540466308,5.300182170338101e-09,0.0020361398862225,42.5,0.0,3.0,2.4296177758110897e-08,0,1.06354554494222e-09,2.5359723303053123e-08,United Kingdom,GBR,england,,,macOS-12.6-arm64-arm-64bit,3.10.8,8,Apple M2,,,-1.5897,53.7591,8.0,machine,N
2022-11-30T09:48:26,emissions_app_reboot0,df2725b3-7cd6-4f8e-9617-c2f645e4c68a,0.000676155090332,1.449622710545857e-09,0.0021439204278326,42.5,0.0,3.0,6.620089213053386e-09,0,3.1590461730957016e-10,6.935993830362956e-09,United Kingdom,GBR,england,,,macOS-12.6-arm64-arm-64bit,3.10.8,8,Apple M2,,,-1.5897,53.7591,8.0,machine,N
2022-11-30T09:48:28,emissions_app_reboot0,d7cb4105-5793-40bc-bbf9-3c3010871478,0.0007541179656982,1.477866338358985e-09,0.0019597283257807,42.5,0.0,3.0,6.74111975563897e-09,0,3.300110499064128e-10,7.071130805545383e-09,United Kingdom,GBR,england,,,macOS-12.6-arm64-arm-64bit,3.10.8,8,Apple M2,,,-1.5897,53.7591,8.0,machine,N
2022-11-30T09:48:29,emissions_app_reboot0,07a9666b-1645-4613-af53-db523eaec6f9,0.0007309913635253,1.608620285987854e-09,0.0022006009458577,42.5,0.0,3.0,7.329384485880535e-09,0,3.673632939656576e-10,7.696747779846193e-09,United Kingdom,GBR,england,,,macOS-12.6-arm64-arm-64bit,3.10.8,8,Apple M2,,,-1.5897,53.7591,8.0,machine,N
2022-11-30T09:48:31,emissions_app_reboot0,2c446f37-78ae-4fe5-8660-d9b11980ce17,0.0024588108062744,5.322743852933248e-09,0.0021647634862148,42.5,0.0,3.0,2.4436910947163905e-08,0,1.030762990315755e-09,2.5467673937479657e-08,United Kingdom,GBR,england,,,macOS-12.6-arm64-arm-64bit,3.10.8,8,Apple M2,,,-1.5897,53.7591,8.0,machine,N
2022-11-30T09:48:32,emissions_app_reboot0,af00153a-b8bb-4e18-81a3-72476d5afbfe,0.0006887912750244,1.4721082647641502e-09,0.0021372341929156,42.5,0.0,3.0,6.712973117828369e-09,0,3.3060709635416667e-10,7.043580214182536e-09,United Kingdom,GBR,england,,,macOS-12.6-arm64-arm-64bit,3.10.8,8,Apple M2,,,-1.5897,53.7591,8.0,machine,N
2022-11-30T09:48:34,emissions_app_reboot0,df355097-49c8-4fa5-aaa2-e465cd5778d4,0.0006818771362304,1.4713262187110051e-09,0.0021577585470085,42.5,0.0,3.0,6.7157877816094305e-09,0,3.2405058542887366e-10,7.039838367038304e-09,United Kingdom,GBR,england,,,macOS-12.6-arm64-arm-64bit,3.10.8,8,Apple M2,,,-1.5897,53.7591,8.0,machine,N
2022-11-30T09:48:35,emissions_app_reboot0,7b1c29ee-fc4f-4e37-9f0d-957e274f3c09,0.0006651878356933,1.4461000429259407e-09,0.002173972471127,42.5,0.0,3.0,6.5891279114617245e-09,0,3.300110499064128e-10,6.919138961368137e-09,United Kingdom,GBR,england,,,macOS-12.6-arm64-arm-64bit,3.10.8,8,Apple M2,,,-1.5897,53.7591,8.0,machine,N
2022-11-30T09:48:37,emissions_app_reboot0,c13403df-6c04-4d03-a55b-7a4272c2d0aa,0.0007328987121582,1.6036234961615664e-09,0.0021880560977372,42.5,0.0,3.0,7.3068671756320544e-09,0,3.6597251892089847e-10,7.672839694552952e-09,United Kingdom,GBR,england,,,macOS-12.6-arm64-arm-64bit,3.10.8,8,Apple M2,,,-1.5897,53.7591,8.0,machine,N
2022-11-30T09:48:38,emissions_app_reboot0,c5c52ef9-7e72-43cb-af66-4a2d65ac8e1d,0.0007369518280029,1.6181224915716383e-09,0.0021956964215104,42.5,0.0,3.0,7.377233770158556e-09,0,3.6497910817464196e-10,7.742212878333199e-09,United Kingdom,GBR,england,,,macOS-12.6-arm64-arm-64bit,3.10.8,8,Apple M2,,,-1.5897,53.7591,8.0,machine,N
2022-11-30T09:48:40,emissions_app_reboot0,97068fd3-5db1-40ab-9ec6-6c477794e0a3,0.0006890296936035,1.483610570430755e-09,0.0021531881487889,42.5,0.0,3.0,6.7636370658874516e-09,0,3.3497810363769526e-10,7.098615169525147e-09,United Kingdom,GBR,england,,,macOS-12.6-arm64-arm-64bit,3.10.8,8,Apple M2,,,-1.5897,53.7591,8.0,machine,N
2022-11-30T09:48:42,emissions_app_reboot0,212ac47b-83e8-4662-802d-b320ed490dad,0.002598762512207,5.3205153677198626e-09,0.0020473265035677,42.5,0.0,3.0,2.4425652292039664e-08,0,1.0313590367635091e-09,2.5457011328803173e-08,United Kingdom,GBR,england,,,macOS-12.6-arm64-arm-64bit,3.10.8,8,Apple M2,,,-1.5897,53.7591,8.0,machine,N
2022-11-30T09:48:43,emissions_app_reboot0,11825411-3d85-4f07-82e0-54e106c3586c,0.0008151531219482,1.7648910813861423e-09,0.0021651037502843,42.5,0.0,3.0,8.111861017015246e-09,0,3.325939178466797e-10,8.444454934861926e-09,United Kingdom,GBR,england,,,macOS-12.6-arm64-arm-64bit,3.10.8,8,Apple M2,,,-1.5897,53.7591,8.0,machine,N
